# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.82,4.93,-0.057050457450666905,0,3.0,-0.16373860541386448,180.0,0.0,0.0793833787245824
 0.0895152331727079,1.8320194594965675,4.929988032,-0.057050457450666905,0.2685456995181237,2.9999999999999996,-0.16373860541386448,-179.99289397834343,-3.037694635256742,0.5733376237376453
 0.12669566920878492,1.8440776298633121,4.929952256,-0.16999326853396451,0.38008700762635467,2.9999999999999987,-0.16086482238395702,-179.97157703549698,-3.8923953652033454,1.2421818325440022
 0.15529413757569957,1.8561741989157965,4.929892864,-0.2813098142572576,0.4658824127270986,3.0,-0.15804634188147532,-179.936052537653,-4.539845298063476,2.0576346129513507
 0.17946093706402763,1.8683088544695845,4.929810047999999,-0.39102334528358657,0.5383828111920829,3.000000000000002,-0.15528178507457757,-179.88632609454157,-5.066884813642037,2.9951738385269433
 0.20080211438565837,1.8804812843402385,4.929704,-0.4991566325597992,0.6024063431569752,3.000000000000004,-0.15256981059121358,-179.82240555854446,-5.511056760851524,4.038818969464788
 0.220140573395511,1.892691176343322,4.929574912,-0.6057319778304976,0.6604217201865331,3.0000000000000044,-0.1499091134794157,-179.74430102345525,-5.893095988900349,5.177041235000165
 0.23796469269088782,1.904938218294398,4.929422976,-0.7107712237557641,0.7138940780726636,2.9999999999999982,-0.1472984242618526,-179.65202482288552,-6.226037090807678,6.400971580431269
 0.2545923707286877,1.9172220980090293,4.929248383999999,-0.8142957639531142,0.7637771121860631,3.0,-0.14473650772843794,-179.545591528317,-6.518775986408813,7.703480270113594
 0.27024420305491964,1.9295425033027795,4.929051328,-0.9163265526646523,0.810732609164759,2.9999999999999964,-0.1422221618652479,-179.42501794680075,-6.7777422539298495,9.078649239316306
 0.28508064236952924,1.9418991219912112,4.928832,-1.0168841143051477,0.8552419271085878,3.0000000000000036,-0.1397542169789799,-179.290323118303,-7.007784169951132,10.521444856438038
 0.2992226929751868,1.9542916418898877,4.928590592,-1.1159885526701225,0.8976680789255606,3.000000000000008,-0.1373315348163152,-179.14152831269863,-7.212678962924508,12.027502654750869
 0.3127642644020744,1.9667197508143723,4.928327296,-1.2136595600257745,0.9382927932062235,3.000000000000008,-0.13495300735670168,-178.97865702641224,-7.395446645204091,13.592979077513693
 0.3257799577754844,1.9791831365802277,4.928042303999999,-1.3099164259191647,0.9773398733264534,2.9999999999999916,-0.13261755611726644,-178.80173497870814,-7.558553118324568,15.2144455573451
 0.338330193034469,1.9916814870030173,4.9277358079999996,-1.4047780457716694,1.014990579103407,2.999999999999991,-0.13032413124123574,-178.61079010762845,-7.704047147103348,16.88881053096786
 0.35046470906037264,2.004214489898304,4.927408,-1.4982629293425123,1.051394127181118,3.0,-0.12807171079285035,-178.40585256558197,-7.833655915934488,18.61326056302179
 0.36222502640287135,2.016781833081651,4.927059072,-1.5903892088658445,1.0866750792086142,3.0,-0.12585929938665352,-178.1869547145822,-7.9488536548871584,20.385214941270025
 0.3736462252528993,2.0293832043686213,4.926689216,-1.6811746470880822,1.120938675758698,3.000000000000005,-0.12368592817031977,-177.9541311211374,-8.05091212860876,22.20229001637294
 0.3847582578478942,2.0420182915747787,4.926298624,-1.7706366450806224,1.1542747735436827,2.999999999999995,-0.1215506534338054,-177.70741855079194,-8.140938583857485,24.06227074806662
 0.39558693612183454,2.0546867825156845,4.925887488,-1.8587922498531226,1.1867608083655037,2.9999999999999947,-0.11945255619629389,-177.44685596232068,-8.219904803124692,25.963087684618984
 0.4061546876957912,2.0673883650069036,4.925456,-1.9456581617741175,1.2184640630873738,3.0000000000000053,-0.1173907411714634,-177.17248450157678,-8.288669718970738,27.90279810881439
 0.41648114332430797,2.080122726863998,4.925004352,-2.0312507418464993,1.249443429972924,3.0,-0.11536433657393962,-176.88434749499464,-8.347997265889758,29.879570427599806
 0.42658359954864766,2.0928895559025316,4.924532736,-2.115586018786058,1.279750798645943,3.0,-0.11337249283466423,-176.58249044274774,-8.39857065742471,31.89167112078039
 0.436477387490614,2.105688539938067,4.924041344,-2.1986796958862387,1.3094321624718421,3.0000000000000058,-0.11141438221617213,-176.2669610115638,-8.441003953247519,33.93745373346155
 0.44617617004958404,2.1185193667861673,4.923530368,-2.280547157808193,1.3385285101487523,3.0,-0.10948919837518185,-175.93780902719786,-8.475851502290524,36.01534951842716
 0.45569218378308135,2.1313817242623956,4.922999999999999,-2.3612034771070736,1.3670765513492442,3.0,-0.10759615532574712,-175.5950864665638,-8.503615754253502,38.12385942362684
 0.465036437550212,2.144275300182315,4.922450432,-2.4406634206529887,1.3951093126506362,3.0,-0.10573448721976572,-175.23884744952701,-8.524753764067901,40.26154718654493
 0.4742188769993536,2.157199782361489,4.921881856,-2.518941455910384,1.422656630998061,3.000000000000006,-0.10390344734278441,-174.8691482303578,-8.53968264398657,42.42703334649392
 0.48324852181049166,2.17015485861548,4.921294464,-2.596051756985423,1.4497455654314753,3.000000000000006,-0.10210230800620003,-174.48604718884866,-8.548784193536248,44.618990024459244
 0.4921335810091932,2.1831402167598517,4.920688447999999,-2.6720082106219163,1.4764007430275798,3.0,-0.10033035958072913,-174.08960482109507,-8.552408823978455,46.83613634875178
 0.5008815504851888,2.1961555446101664,4.920064,-2.7468244219603153,1.5026446514555665,2.999999999999981,-0.09858691031888628,-173.67988372994262,-8.550878942445648,49.07723442795552
