# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.82,4.93,-0.04790208366039062,0,3.0,-0.14169557848069203,180.0,0.0,0.07962363409689677
 0.0892451310112373,1.8319470359384602,4.929990011689286,-0.04790208366039062,0.2677353930337119,3.0000000000000004,-0.14169557848069203,-179.99289397834343,-2.632058682161782,0.5810310514951962
 0.12593326117501763,1.843788737587297,4.929960153583998,-0.14446739519025023,0.37779978352505295,3.000000000000001,-0.14433516589184855,-179.97157703549698,-3.4866355096119253,1.27040557090191
 0.15389637677970244,1.8555259956966947,4.929910585924414,-0.24196458701692763,0.4616891303391074,3.000000000000001,-0.14701366934860124,-179.936052537653,-4.203406995044581,2.123518528881713
 0.17731338135730118,1.8671597010168381,4.929841468950813,-0.3403957878613972,0.5319401440719036,2.9999999999999987,-0.14973093885452218,-179.88632609454157,-4.848669872971374,3.1190402301999454
 0.1978070368665202,1.8786907442979115,4.929752962903474,-0.4397627579160013,0.5934211105995607,3.0000000000000013,-0.15248677306419975,-179.82240555854446,-5.449944522579637,4.243748041857039
 0.21621164861982117,1.8901200162900995,4.929645228022675,-0.5400668709311087,0.6486349458594636,2.9999999999999987,-0.15528091614023298,-179.74430102345525,-6.0218752363279355,5.488577202076314
 0.23302405685830238,1.9014484077435865,4.9295184245486965,-0.6413090957654545,0.6990721705749072,3.0000000000000018,-0.15811305521200716,-179.65202482288552,-6.573344984852471,6.846904735230991
 0.2485687881908214,1.912676809408557,4.929372712721816,-0.7434899775109474,0.7457063645724643,3.0000000000000018,-0.1609828168716356,-179.545591528317,-7.110207909521791,8.313675536906086
 0.2630718297133109,1.9238061120351957,4.9292082527823124,-0.8466096180562751,0.7892154891399328,3.0,-0.16388976439460337,-179.42501794680075,-7.636550568632717,9.884905454147058
 0.27669814400863213,1.9348372063736867,4.929025204970465,-0.9506676562365787,0.8300944320258965,3.0,-0.166833393912736,-179.290323118303,-8.155348331349868,11.557375465139685
 0.2895725899460501,1.945770983174215,4.9288237295265525,-1.0556632474293546,0.8687177698381503,2.999999999999987,-0.16981313194842235,-179.14152831269863,-8.668837544846596,13.32843191561722
 0.3017924285075203,1.9566083331869641,4.928603986690854,-1.1615950427429915,0.9053772855225609,3.0000000000000044,-0.17282833107676224,-178.97865702641224,-9.17874060955853,15.195849804417367
 0.31343521584624917,1.9673501471621195,4.928366136703647,-1.268461167697436,0.9403056475387475,2.999999999999995,-0.17587826721220162,-178.80173497870814,-9.686409152766416,17.15773562958946
 0.3245640078501543,1.9779973158498654,4.928110339805212,-1.3762592004232965,0.9736920235504629,3.0,-0.17896213550502646,-178.61079010762845,-10.19291888558193,19.212456160701397
 0.3352309179178881,1.9885507300003862,4.927836756235827,-1.4849861495035044,1.0056927537536644,3.00000000000001,-0.18207904706080968,-178.40585256558197,-10.69913455467972,21.35858482249242
 0.34547962366403073,1.9990112803638664,4.927545546235771,-1.5946384312928035,1.0364388709920922,2.9999999999999947,-0.1852280249511222,-178.1869547145822,-11.205755679217713,23.594860405880574
 0.355347179116352,2.0093798576904907,4.927236870045323,-1.7052118468426483,1.066041537349056,2.9999999999999942,-0.18840800087847417,-177.9541311211374,-11.713349510704498,25.920154631342438
 0.3648653542142406,2.019657352730443,4.926910887904761,-1.8167015584683015,1.0945960626427218,3.0000000000000058,-0.191617811194082,-177.70741855079194,-12.222375241788722,28.333446210110367
 0.3740616442291941,2.0298446562339083,4.926567760054365,-1.9291020658633775,1.1221849326875821,2.999999999999988,-0.19485619304854335,-177.44685596232068,-12.733202104875833,30.833799767017
 0.38296004347992163,2.039942658951071,4.9262076467344125,-2.0424071819327674,1.148880130439765,3.0000000000000124,-0.19812178069003897,-177.17248450157678,-13.246123067961541,33.420348462122654
 0.3915816473781783,2.049952251632116,4.925830708185184,-2.156610008212292,1.1747449421345348,2.999999999999994,-0.2014131015786146,-176.88434749499464,-13.761365346504501,36.09227946874638
 0.39994512723287384,2.0598743250272267,4.9254371046469565,-2.271702910060888,1.1998353816986214,2.9999999999999867,-0.20472857245013104,-176.58249044274774,-14.279098520459202,38.84882168622993
 0.4080671092515916,2.0697097698865883,4.925026996360011,-2.387677491487557,1.2242013277547747,3.0000000000000067,-0.20806649582838416,-176.2669610115638,-14.79944088492,41.68923522250696
 0.4159624803853909,2.079459476960385,4.924600543564624,-2.5045245698467236,1.2478874411561727,3.000000000000007,-0.21142505573513995,-175.93780902719786,-15.322464400683536,44.61280229319052
 0.4236446375917848,2.0891243369988017,4.924157906501076,-2.622234150162148,1.2709339127753543,3.0,-0.21480231406514277,-175.5950864665638,-15.848198631442829,47.61881926557614
 0.43112569282438085,2.098705240752023,4.9236992454096455,-2.740795399461125,1.2933770784731424,2.9999999999999925,-0.21819620731485057,-175.23884744952701,-16.376633817463393,50.70658963688535
 0.4384166430108686,2.108203078970233,4.9232247205306106,-2.860196620846601,1.3152499290326056,3.0,-0.2216045422214733,-174.8691482303578,-16.907723320844152,53.87541778086204
 0.44552751207303365,2.1176187424036157,4.92273449210425,-2.980425227520439,1.3365825362191008,3.0,-0.22502499262385867,-174.48604718884866,-17.441385551898,57.124603332055834
 0.45246747042073787,2.1269531218023565,4.922228720370844,-3.101467716776861,1.3574024112622134,2.999999999999984,-0.22845509605990616,-174.08960482109507,-17.97750548873707,60.453436102946476
