# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8725109148331507,4.843414747872782,-0.00078326429042213,0,3.0,-0.002306410480668853,0.0,0.0,0.0
 0.08928564301457341,1.884468803904822,4.843414584401971,-0.00078326429042213,0.26785692904372016,2.999999999999999,-0.002306410480668853,0.0,-0.04283419510950013,0.0
 0.1260476277235923,1.8963429215040961,4.8434140957378915,-0.0023579343160607053,0.3781428831707768,3.0000000000000004,-0.002336548056438341,0.0,-0.056456281384415316,0.0
 0.15410608556725233,1.9081339432073632,4.843413284503069,-0.003942010507295131,0.46231825670175697,3.000000000000001,-0.002366864670887687,0.0,-0.06771945331535312,0.0
 0.17763563803768795,1.9198425445910134,4.843412153320029,-0.005535418937347948,0.5329069141130638,2.9999999999999987,-0.002397357801846531,0.0,-0.07772021608996607,0.0
 0.19825654521728253,1.9314694012314375,4.8434107048113,-0.0071380802993171715,0.5947696356518475,2.9999999999999973,-0.002428013702200991,0.0,-0.08691516046731962,0.0
 0.216801405577333,1.9430151887050255,4.843408941599407,-0.008749909813354991,0.6504042167319989,3.0000000000000013,-0.002458814343310874,0.0,-0.09554764679025497,0.0
 0.23376579199620903,1.954480582588168,4.843406866306876,-0.010370817014919157,0.701297375988627,2.999999999999997,-0.0024897671346293883,0.0,-0.10376535464252674,0.0
 0.24947323754964765,1.9658662584572548,4.843404481556234,-0.012000705673299895,0.7484197126489428,3.0,-0.0025208457102741002,0.0,-0.11166553205472732,0.0
 0.26414892028556824,1.9771728918886766,4.843401789970006,-0.013639473594272845,0.7924467608567046,3.0000000000000018,-0.002552037898425577,0.0,-0.11931593677348154,0.0
 0.2779571251132646,1.9884011584588233,4.84339879417072,-0.015287012488449546,0.8338713753397936,2.999999999999996,-0.002583338674703008,0.0,-0.12676575792951947,0.0
 0.2910221307445564,1.9995517337440858,4.843395496780902,-0.01694320782965369,0.873066392233669,2.9999999999999956,-0.0026147272721794034,0.0,-0.13405182165741694,0.0
 0.3034406927615509,2.010625293320854,4.843391900423078,-0.01860793869039741,0.9103220782846524,2.9999999999999956,-0.0026461938087434236,0.0,-0.14120235510571155,0.0
 0.31528992072803086,2.021622512765518,4.843388007719776,-0.020281077585448844,0.9458697621840922,2.999999999999995,-0.0026777200935572732,0.0,-0.14823939119901672,0.0
 0.32663247119695893,2.0325440676544684,4.84338382129352,-0.02196249036160686,0.9798974135908763,2.9999999999999902,-0.002709295151731878,0.0,-0.15518035420045273,0.0
 0.33752009687735646,2.0433906335640954,4.843379343766836,-0.023652035971092895,1.0125602906320688,2.999999999999985,-0.0027408955161552723,0.0,-0.16203916703890187,0.0
 0.3479961467748021,2.05416288607079,4.843374577762254,-0.025349566370332963,1.0439884403244057,3.0,-0.002772512983354159,0.0,-0.1688270255913249,0.0
 0.35809737328279273,2.064861500750941,4.843369525902297,-0.027054926396501262,1.0742921198483775,2.999999999999989,-0.0028041226646698886,0.0,-0.17555294938772192,0.0
 0.3678552676415145,2.07548715318094,4.843364190809492,-0.028767953530988682,1.1035658029245428,3.0,-0.0028357110662336296,0.0,-0.1822242116770408,0.0
 0.37729706611438035,2.086040518937177,4.843358575106366,-0.030488477814520153,1.1318911983431403,3.0,-0.0028672599968882473,0.0,-0.1888466447675564,0.0
 0.38644652106390975,2.0965222735960416,4.843352681415446,-0.03221632168319069,1.1593395631917285,2.999999999999994,-0.0028987421566872987,0.0,-0.19542487963615318,0.0
 0.3953245008253818,2.106933092733925,4.843346512359258,-0.033951299809488564,1.1859735024761446,3.000000000000006,-0.0029301376725305197,0.0,-0.2019625338633656,0.0
 0.40394946270464194,2.1172736519272175,4.843340070560326,-0.03569321896509888,1.2118483881139253,3.000000000000019,-0.0029614344723049215,0.0,-0.20846235401628832,0.0
 0.4123378304636544,2.127544626752308,4.843333358641178,-0.03744187785449696,1.2370134913909627,3.0000000000000067,-0.0029926027417291772,0.0,-0.21492633618265275,0.0
 0.4205042988823957,2.137746692785589,4.843326379224343,-0.039197066991288367,1.2615128966471867,3.0000000000000067,-0.003023615892084698,0.0,-0.22135581916500266,0.0
 0.42846208192795554,2.147880525603449,4.843319134932344,-0.04095856857607563,1.2853862457838663,3.0000000000000138,-0.003054459557341452,0.0,-0.2277515498434986,0.0
 0.4362231168051107,2.157946800782279,4.843311628387708,-0.042726156297737176,1.308669350415332,3.000000000000014,-0.003085101048213521,0.0,-0.23411375874201062,0.0
 0.4437982331231122,2.1679461938984694,4.843303862212962,-0.04449959525185243,1.3313946993693364,3.0000000000000147,-0.003115524433821195,0.0,-0.24044220067446104,0.0
 0.4511972942109745,2.177879380528411,4.843295839030632,-0.04627864178274282,1.3535918826329234,3.0000000000000075,-0.003145690508907005,0.0,-0.2467361995840019,0.0
 0.4584293159960374,2.1877470362484925,4.843287561463245,-0.04806304335329796,1.3752879479881122,2.9999999999999925,-0.003175581537166121,0.0,-0.25299468730077573,0.0
 0.46550256765790365,2.1975498366351056,4.843279032133325,-0.0498525384456915,1.3965077029737107,2.9999999999999845,-0.0032051652670876006,0.0,-0.2592162197132676,0.0
 0.47242465736536704,2.20728845726464,4.843270253663403,-0.051646856372176274,1.4172739720961007,2.999999999999976,-0.0032344176383688602,0.0,-0.2653990282468039,0.0
